ID,plan_start_date,plan_end_date,plan_id,Price,period,next_start,plan_duration,daily_price,days_in_plan
5613737,06/10/22,06/10/23,Basic,$4499.25,yearly,,365,12.32671233,163
5619409,13/01/23,14/04/23,Basic,$1599,quarterly,,91,17.57142857,64
5683702,21/09/22,21/12/22,Basic,$2099,quarterly,07/10/22,91,23.06593407,15
5683702,07/10/22,06/01/23,Standard,$2999.25,quarterly,24/12/22,91,32.95879121,77
5683702,24/12/22,25/03/23,Standard,$1919.4,quarterly,,91,21.09230769,84
5694866,10/02/22,10/02/23,Standard,$6999,yearly,,365,19.17534247,365
5701707,17/08/22,16/11/22,Basic,$1299,quarterly,,91,14.27472527,91
5713919,10/02/22,12/05/22,Basic,$699,quarterly,17/06/22,91,7.681318681,91
5713919,17/06/22,17/06/23,Standard,$6999,yearly,,365,19.17534247,274
5713970,03/07/22,02/10/22,Basic,$799,quarterly,,91,8.78021978,91
5713992,07/07/22,06/10/22,Standard,$3499,quarterly,25/11/22,91,38.45054945,91
5713992,25/11/22,24/02/23,Standard,$1599.5,quarterly,,91,17.57692308,91
5714071,26/08/22,26/11/22,Basic,$1299,quarterly,,92,14.11956522,92
5714083,01/09/21,01/09/22,Standard,$4999,yearly,,365,13.69589041,365
5714376,19/03/22,18/06/22,Basic,$699,quarterly,,91,7.681318681,91
5714436,15/03/22,14/06/22,Basic,$699,quarterly,,91,7.681318681,91
5714938,13/02/22,15/05/22,Basic,$699,quarterly,29/08/22,91,7.681318681,91
5714938,29/08/22,29/08/23,Standard,$8999,yearly,,365,24.65479452,201
5715021,18/06/21,18/06/22,Standard,$4999,yearly,29/08/22,365,13.69589041,365
5715021,29/08/22,28/11/22,Premium,$10499,quarterly,,91,115.3736264,91
5715037,25/11/22,24/02/23,Standard,$1599.5,quarterly,,91,17.57692308,91
5716135,16/08/21,16/08/22,Standard,$4999,yearly,,365,13.69589041,365
5716270,08/02/22,10/05/22,Standard,$2499,quarterly,10/05/22,91,27.46153846,90
5716270,10/05/22,10/05/23,Standard,$6999,yearly,,365,19.17534247,312
5716556,18/05/22,17/08/22,Basic,$699,quarterly,20/05/22,91,7.681318681,1
5716556,20/05/22,19/08/22,Standard,$2499,quarterly,,91,27.46153846,91
5716950,25/05/22,25/05/23,Standard,$6999,yearly,,365,19.17534247,297
5717036,08/03/22,08/03/23,Standard,$6999,yearly,,365,19.17534247,365
5717073,30/04/22,30/07/22,Standard,$2499,quarterly,,91,27.46153846,91
5717109,18/08/22,17/11/22,Standard,$2999,quarterly,,91,32.95604396,91
5717314,11/04/22,11/07/22,Basic,$699,quarterly,28/08/22,91,7.681318681,91
5717314,28/08/22,27/11/22,Basic,$1299,quarterly,,91,14.27472527,91
5717588,15/02/22,17/05/22,Standard,$2499,quarterly,,91,27.46153846,91
5718125,03/07/21,03/07/22,Standard,$4999,yearly,27/09/22,365,13.69589041,365
5718125,27/09/22,27/12/22,Basic,$2099,quarterly,,91,23.06593407,91
5718263,08/05/22,08/05/23,Basic,$1999,yearly,,365,5.476712329,314
5718552,06/08/22,05/11/22,Basic,$1299,quarterly,08/08/22,91,14.27472527,1
5718552,08/08/22,07/11/22,Standard,$2999,quarterly,,91,32.95604396,91
5718883,18/10/21,17/01/22,Standard,$2499,quarterly,19/02/22,91,27.46153846,91
5718883,19/02/22,19/02/23,Standard,$6999,yearly,,365,19.17534247,365
5719676,02/05/22,01/08/22,Basic,$699,quarterly,,91,7.681318681,91
5719821,05/03/22,05/03/23,Basic,$1999,yearly,,365,5.476712329,365
5719859,26/03/22,26/03/23,Standard,$6999,yearly,,365,19.17534247,357
5719922,24/06/21,24/06/22,Standard,$4999,yearly,,365,13.69589041,365
5728669,04/09/22,04/12/22,Standard,$2999,quarterly,,91,32.95604396,91
5728733,01/09/22,01/12/22,Basic,$1299,quarterly,12/12/22,91,14.27472527,91
5728733,12/12/22,12/03/23,Basic,$1599,quarterly,,90,17.76666667,90
5729031,30/04/22,30/04/23,Basic,$1999,yearly,,365,5.476712329,322
5729095,28/03/22,27/06/22,Basic,$699,quarterly,06/09/22,91,7.681318681,91
5729095,06/09/22,06/12/22,Basic,$2099,quarterly,,91,23.06593407,91
5729279,01/08/22,01/08/23,Basic,$3999,yearly,,365,10.95616438,229
5729307,12/06/22,12/06/23,Standard,$6999,yearly,,365,19.17534247,279
5729407,24/10/21,23/01/22,Standard,$2499,quarterly,,91,27.46153846,91
5729687,19/03/22,19/03/23,Standard,$6999,yearly,,365,19.17534247,364
5729806,11/01/22,11/01/23,Basic,$1999,yearly,12/01/23,365,5.476712329,365
5729806,12/01/23,13/04/23,Basic,$1599,quarterly,,91,17.57142857,65
5729861,26/10/22,25/01/23,Standard,$2999.25,quarterly,,91,32.95879121,91
5730116,15/06/21,15/06/22,Standard,$4999,yearly,,365,13.69589041,365
5730165,25/09/22,25/09/23,Basic,$5999,yearly,,365,16.43561644,174
5730309,29/04/21,29/04/22,Standard,$4999,yearly,15/12/22,365,13.69589041,365
5730309,15/12/22,16/03/23,Basic,$1599,quarterly,,91,17.57142857,91
5730334,14/11/21,14/11/22,Standard,$6999,yearly,25/11/22,365,19.17534247,365
5730334,25/11/22,25/11/23,Standard,$4499.5,yearly,,365,12.32739726,113
5730426,26/05/21,26/05/22,Standard,$4999,yearly,,365,13.69589041,365
5730507,12/03/22,11/06/22,Basic,$699,quarterly,11/06/22,91,7.681318681,90
5730507,11/06/22,10/09/22,Basic,$699,quarterly,26/11/22,91,7.681318681,91
5730507,26/11/22,25/02/23,Basic,$1599,quarterly,,91,17.57142857,91
5730681,08/05/22,08/05/23,Basic,$1999,yearly,,365,5.476712329,314
5731123,08/09/22,06/12/22,Premium,$10499.25,quarterly,,89,117.9691011,89
5731750,06/12/21,06/12/22,Standard,$6999,yearly,06/12/22,365,19.17534247,364
5731750,06/12/22,06/12/23,Standard,$8999,yearly,,365,24.65479452,102
5732756,28/06/21,28/06/22,Standard,$4999,yearly,,365,13.69589041,365
5732859,22/12/22,22/12/23,Standard,$5399.4,yearly,,365,14.79287671,86
5733425,13/06/22,12/09/22,Basic,$699,quarterly,,91,7.681318681,91
5733645,07/09/22,07/12/22,Standard,$3999,quarterly,,91,43.94505495,91
5733657,03/06/21,03/06/22,Standard,$4999,yearly,25/07/22,365,13.69589041,365
5733657,25/07/22,24/10/22,Standard,$2999,quarterly,,91,32.95604396,91
5733865,13/09/22,13/09/23,Premium,$39999,yearly,,365,109.5863014,186
5733941,02/01/22,03/04/22,Standard,$2499,quarterly,,91,27.46153846,91
5734482,09/01/22,10/04/22,Standard,$2499,quarterly,,91,27.46153846,91
5734847,31/12/21,01/04/22,Standard,$2499,quarterly,,91,27.46153846,91
5735067,28/02/22,28/02/23,Basic,$1999,yearly,,365,5.476712329,365
5735514,31/05/22,30/08/22,Basic,$699,quarterly,,91,7.681318681,91
5735572,25/07/21,25/07/22,Standard,$4999,yearly,27/07/22,365,13.69589041,365
5735572,27/07/22,27/07/23,Basic,$3999,yearly,06/10/22,365,10.95616438,70
5735572,06/10/22,06/10/23,Standard,$8999.25,yearly,,365,24.65547945,163
5735671,16/03/22,16/03/23,Standard,$6999,yearly,,365,19.17534247,365
5736579,22/01/22,22/01/23,Standard,$6999,yearly,,365,19.17534247,365
5736610,24/07/22,23/10/22,Basic,$1299,quarterly,25/07/22,91,14.27472527,0
5736610,25/07/22,24/10/22,Standard,$2999,quarterly,,91,32.95604396,91
5736678,18/12/22,19/03/23,Basic,$1599,quarterly,,91,17.57142857,90
5736835,28/03/22,28/03/23,Basic,$1999,yearly,02/04/22,365,5.476712329,4
5736835,02/04/22,02/07/22,Standard,$2499,quarterly,,91,27.46153846,91
5737074,24/02/22,24/02/23,Basic,$1999,yearly,,365,5.476712329,365
5737423,24/01/22,25/04/22,Basic,$699,quarterly,,91,7.681318681,91
5737601,07/11/22,06/02/23,Standard,$2999.25,quarterly,,91,32.95879121,91
5737748,08/03/22,07/06/22,Basic,$699,quarterly,,91,7.681318681,91
5737769,09/03/22,09/03/23,Basic,$1999,yearly,,365,5.476712329,365
5737842,21/07/22,20/10/22,Basic,$1299,quarterly,,91,14.27472527,91
5737999,21/01/22,21/01/23,Standard,$6999,yearly,,365,19.17534247,365
5738026,21/05/22,20/08/22,Basic,$699,quarterly,,91,7.681318681,91
5738176,27/02/22,27/02/23,Basic,$1999,yearly,,365,5.476712329,365
5738347,17/02/22,19/05/22,Standard,$2499,quarterly,,91,27.46153846,91
5738555,08/07/22,08/07/23,Basic,$2999,yearly,,365,8.216438356,253
5738923,14/02/22,16/05/22,Standard,$2499,quarterly,,91,27.46153846,91
5739255,13/07/22,13/07/23,Basic,$3999,yearly,13/11/22,365,10.95616438,122
5739255,13/11/22,13/11/23,Standard,$8999,yearly,24/11/22,365,24.65479452,10
5739255,24/11/22,24/11/23,Premium,$14999.5,yearly,,365,41.09452055,114
5739336,27/10/22,26/01/23,Basic,$1574.25,quarterly,,91,17.29945055,91
5739834,21/03/22,20/06/22,Basic,$699,quarterly,25/06/22,91,7.681318681,91
5739834,25/06/22,24/09/22,Basic,$699,quarterly,14/11/22,91,7.681318681,91
5739834,14/11/22,13/02/23,Basic,$1599,quarterly,,91,17.57142857,91
5739947,20/02/22,20/02/23,Standard,$6999,yearly,,365,19.17534247,365
5739950,21/11/21,20/02/22,Standard,$2499,quarterly,23/08/22,91,27.46153846,91
5739950,23/08/22,22/11/22,Standard,$2999,quarterly,,91,32.95604396,91
5740203,28/04/21,28/04/22,Standard,$4999,yearly,,365,13.69589041,365
5740504,24/01/22,24/01/23,Standard,$6999,yearly,28/11/22,365,19.17534247,307
5740504,28/11/22,24/11/23,Standard,$4499.5,yearly,,361,12.46398892,110
5740589,07/04/22,07/04/23,Basic,$1999,yearly,,365,5.476712329,345
5740767,18/10/21,17/01/22,Standard,$2499,quarterly,,91,27.46153846,91
5740914,10/06/22,09/09/22,Basic,$699,quarterly,,91,7.681318681,91
5741001,23/01/22,23/01/23,Standard,$6999,yearly,,365,19.17534247,365
5741135,20/09/22,20/12/22,Basic,$2099,quarterly,,91,23.06593407,91
5741234,04/03/22,04/03/23,Basic,$1999,yearly,,365,5.476712329,365
5741470,23/09/21,23/12/21,Standard,$2499,quarterly,,91,27.46153846,91
5741664,06/06/21,06/06/22,Standard,$4999,yearly,,365,13.69589041,365
5742112,19/04/22,19/04/23,Standard,$6999,yearly,,365,19.17534247,333
5742163,05/04/22,05/04/23,Standard,$6999,yearly,,365,19.17534247,347
5742214,21/12/22,22/03/23,Standard,$1919.4,quarterly,,91,21.09230769,87
5742374,22/01/22,23/04/22,Basic,$699,quarterly,,91,7.681318681,91
5742706,07/07/21,07/07/22,Standard,$4999,yearly,09/07/22,365,13.69589041,365
5742706,09/07/22,09/07/23,Basic,$2999,yearly,,365,8.216438356,252
5743240,22/12/21,23/03/22,Standard,$2499,quarterly,16/06/22,91,27.46153846,91
5743240,16/06/22,15/09/22,Standard,$2499,quarterly,,91,27.46153846,91
5743506,29/11/22,28/02/23,Premium,$4999.5,quarterly,,91,54.93956044,91
5743591,30/08/21,30/08/22,Standard,$4999,yearly,10/09/22,365,13.69589041,365
5743591,10/09/22,10/12/22,Standard,$3999,quarterly,25/11/22,91,43.94505495,75
5743591,25/11/22,25/11/23,Standard,$4499.5,yearly,,365,12.32739726,113
5743725,18/08/22,17/11/22,Standard,$2999,quarterly,14/12/22,91,32.95604396,91
5743725,14/12/22,15/03/23,Standard,$3199,quarterly,,91,35.15384615,91
5743903,02/03/22,01/06/22,Basic,$699,quarterly,04/06/22,91,7.681318681,91
5743903,04/06/22,03/09/22,Basic,$699,quarterly,,91,7.681318681,91
5744060,29/05/21,29/05/22,Standard,$4999,yearly,,365,13.69589041,365
5744292,17/12/21,18/03/22,Standard,$2499,quarterly,,91,27.46153846,91
5744784,19/07/22,19/07/23,Standard,$8999,yearly,,365,24.65479452,242
5744864,13/07/22,13/07/23,Basic,$3999,yearly,,365,10.95616438,248
5744887,01/06/22,01/06/23,Basic,$1999,yearly,,365,5.476712329,290
5744963,06/08/22,05/11/22,Standard,$2999,quarterly,22/12/22,91,32.95604396,91
5744963,22/12/22,23/03/23,Premium,$5999.4,quarterly,,91,65.92747253,86
5804841,16/03/22,15/06/22,Standard,$2499,quarterly,04/06/22,91,27.46153846,79
5804841,04/06/22,14/09/22,Standard,$2499,quarterly,14/09/22,102,24.5,101
5804841,14/09/22,14/12/22,Standard,$3999,quarterly,26/11/22,91,43.94505495,72
5804841,26/11/22,26/11/23,Standard,$4499.5,yearly,,365,12.32739726,112
5805128,31/07/22,30/10/22,Basic,$1299,quarterly,,91,14.27472527,91
5805619,28/01/22,28/01/23,Standard,$6999,yearly,,365,19.17534247,365
5806062,18/09/21,18/09/22,Standard,$6999,yearly,,365,19.17534247,365
5806323,20/08/21,20/08/22,Standard,$4999,yearly,,365,13.69589041,365
5806386,04/09/22,04/12/22,Basic,$1299,quarterly,,91,14.27472527,91
5807260,15/07/22,14/10/22,Basic,$1299,quarterly,,91,14.27472527,91
5807478,28/05/22,27/08/22,Standard,$2499,quarterly,,91,27.46153846,91
5807632,03/07/21,03/07/22,Standard,$4999,yearly,21/06/22,365,13.69589041,352
5807632,21/06/22,03/07/23,Standard,$6999,yearly,,377,18.56498674,270
5807781,16/01/23,17/04/23,Basic,$1599,quarterly,,91,17.57142857,61
5807795,24/09/21,24/12/21,Standard,$2499,quarterly,10/03/22,91,27.46153846,91
5807795,10/03/22,09/06/22,Basic,$699,quarterly,12/06/22,91,7.681318681,91
5807795,12/06/22,11/09/22,Basic,$699,quarterly,,91,7.681318681,91
5807829,29/04/22,29/07/22,Standard,$2499,quarterly,06/10/22,91,27.46153846,91
5807829,06/10/22,05/01/23,Standard,$2999.25,quarterly,09/01/23,91,32.95879121,91
5807829,09/01/23,10/04/23,Standard,$3199,quarterly,,91,35.15384615,68
5807896,14/10/21,13/01/22,Standard,$2499,quarterly,16/02/22,91,27.46153846,91
5807896,16/02/22,18/05/22,Standard,$2499,quarterly,28/09/22,91,27.46153846,91
5807896,28/09/22,28/12/22,Premium,$13999,quarterly,28/11/22,91,153.8351648,60
5807896,28/11/22,28/11/23,Premium,$14999.5,yearly,,365,41.09452055,110
5807909,15/11/22,14/02/23,Standard,$3199,quarterly,,91,35.15384615,91
5808275,14/12/21,15/03/22,Standard,$2499,quarterly,,91,27.46153846,91
5808474,02/04/22,02/04/23,Standard,$6999,yearly,,365,19.17534247,350
5808494,04/01/22,05/04/22,Basic,$699,quarterly,,91,7.681318681,91
5808801,17/04/21,17/04/22,Standard,$4999,yearly,22/07/22,365,13.69589041,365
5808801,22/07/22,22/07/23,Standard,$8999,yearly,,365,24.65479452,239
5809181,24/09/21,24/09/22,Standard,$6999,yearly,,365,19.17534247,365
5810256,08/10/22,07/01/23,Basic,$1574.25,quarterly,,91,17.29945055,91
5810316,27/06/22,27/06/23,Standard,$6999,yearly,,365,19.17534247,264
5810378,05/02/22,05/02/23,Basic,$1999,yearly,,365,5.476712329,365
5810689,04/06/21,04/06/22,Standard,$4999,yearly,,365,13.69589041,365
5811190,25/06/22,25/06/23,Standard,$6999,yearly,,365,19.17534247,266
5811720,24/05/22,23/08/22,Standard,$2499,quarterly,22/08/22,91,27.46153846,89
5811720,22/08/22,22/11/22,Standard,$2999,quarterly,22/11/22,92,32.59782609,91
5811720,22/11/22,21/02/23,Standard,$3199,quarterly,,91,35.15384615,91
5812189,08/04/22,08/07/22,Basic,$699,quarterly,08/07/22,91,7.681318681,90
5812189,08/07/22,07/10/22,Basic,$799,quarterly,13/10/22,91,8.78021978,91
5812189,13/10/22,13/10/23,Basic,$4499.25,yearly,25/11/22,365,12.32671233,42
5812189,25/11/22,25/11/23,Standard,$4499.5,yearly,,365,12.32739726,113
5812323,02/03/22,02/03/23,Basic,$1999,yearly,,365,5.476712329,365
5812420,03/01/23,04/04/23,Standard,$3199,quarterly,,91,35.15384615,74
5812447,19/02/22,21/05/22,Basic,$699,quarterly,,91,7.681318681,91
5812537,28/07/21,28/07/22,Standard,$4999,yearly,,365,13.69589041,365
5812594,25/11/22,24/02/23,Standard,$1599.5,quarterly,,91,17.57692308,91
5812904,18/10/21,17/01/22,Standard,$2499,quarterly,,91,27.46153846,91
5812949,27/05/21,27/05/22,Standard,$4999,yearly,03/06/22,365,13.69589041,365
5812949,03/06/22,03/06/23,Standard,$6999,yearly,,365,19.17534247,288
5812954,24/12/22,24/12/23,Standard,$5399.4,yearly,,365,14.79287671,84
5812975,15/03/22,15/03/23,Basic,$1999,yearly,,365,5.476712329,365
5813300,08/03/22,07/06/22,Standard,$2499,quarterly,,91,27.46153846,91
5813799,07/10/21,06/01/22,Standard,$2499,quarterly,02/02/22,91,27.46153846,91
5813799,02/02/22,02/02/23,Standard,$6999,yearly,,365,19.17534247,365
5814914,16/11/22,15/02/23,Basic,$1599,quarterly,18/11/22,91,17.57142857,1
5814914,18/11/22,17/02/23,Standard,$3199,quarterly,,91,35.15384615,91
5814935,04/06/22,04/06/23,Standard,$6999,yearly,,365,19.17534247,287
5815357,20/09/22,20/12/22,Premium,$13999,quarterly,,91,153.8351648,91
5815368,06/08/21,06/08/22,Standard,$4999,yearly,,365,13.69589041,365
5815439,17/01/23,18/04/23,Basic,$1599,quarterly,,91,17.57142857,60
5815484,06/07/21,06/07/22,Standard,$4999,yearly,30/11/22,365,13.69589041,365
5815484,30/11/22,30/11/23,Standard,$4499.5,yearly,,365,12.32739726,108
5815783,05/08/22,04/11/22,Basic,$1299,quarterly,,91,14.27472527,91
5816028,06/07/21,06/07/22,Standard,$4999,yearly,,365,13.69589041,365
5816206,13/06/21,13/06/22,Standard,$4999,yearly,,365,13.69589041,365
5816451,28/03/22,27/06/22,Basic,$699,quarterly,08/07/22,91,7.681318681,91
5816451,08/07/22,07/10/22,Basic,$799,quarterly,09/10/22,91,8.78021978,91
5816451,09/10/22,08/01/23,Standard,$2999.25,quarterly,05/01/23,91,32.95879121,87
5816451,05/01/23,05/01/24,Standard,$8999,yearly,,365,24.65479452,72
5816455,29/06/22,29/06/23,Basic,$2999,yearly,,365,8.216438356,262
5816986,12/02/22,14/05/22,Standard,$2499,quarterly,,91,27.46153846,91
5817075,21/06/21,21/06/22,Standard,$4999,yearly,,365,13.69589041,365
5817108,12/10/22,11/01/23,Basic,$1574.25,quarterly,,91,17.29945055,91
5817434,14/04/22,14/04/23,Standard,$6999,yearly,,365,19.17534247,338
5817959,15/12/22,16/03/23,Basic,$1599,quarterly,,91,17.57142857,91
5818753,16/03/22,16/03/23,Basic,$1999,yearly,30/11/22,365,5.476712329,258
5818753,30/11/22,28/02/23,Standard,$3199,quarterly,,90,35.54444444,90
5818769,11/04/22,11/07/22,Basic,$699,quarterly,25/07/22,91,7.681318681,91
5818769,25/07/22,24/10/22,Basic,$1299,quarterly,08/11/22,91,14.27472527,91
5818769,08/11/22,07/02/23,Basic,$2099,quarterly,,91,23.06593407,91
5819199,04/12/22,05/03/23,Basic,$1599,quarterly,,91,17.57142857,91
5819946,19/03/22,18/06/22,Basic,$699,quarterly,,91,7.681318681,91
5819958,04/05/22,03/08/22,Standard,$2499,quarterly,,91,27.46153846,91
5820143,22/04/22,22/07/22,Basic,$699,quarterly,,91,7.681318681,91
5820540,21/11/21,21/11/22,Standard,$6999,yearly,,365,19.17534247,365
5821272,12/06/21,12/06/22,Standard,$4999,yearly,,365,13.69589041,365
5821961,03/05/21,03/05/22,Standard,$4999,yearly,,365,13.69589041,365
5822109,23/06/21,23/06/22,Standard,$4999,yearly,23/06/22,365,13.69589041,364
5822109,23/06/22,22/09/22,Standard,$2499,quarterly,22/09/22,91,27.46153846,90
5822109,22/09/22,22/12/22,Standard,$3999,quarterly,,91,43.94505495,91
5822313,28/09/22,28/12/22,Standard,$3999,quarterly,,91,43.94505495,91
5822944,24/10/22,23/01/23,Standard,$2999.25,quarterly,,91,32.95879121,91
5823057,13/03/22,12/06/22,Standard,$2499,quarterly,13/06/22,91,27.46153846,91
5823057,13/06/22,13/06/23,Standard,$6999,yearly,,365,19.17534247,278
5823628,25/07/21,25/07/22,Standard,$4999,yearly,,365,13.69589041,365
5823811,17/12/22,18/03/23,Standard,$3199,quarterly,,91,35.15384615,91
5823857,16/06/22,15/09/22,Basic,$699,quarterly,,91,7.681318681,91
5823902,29/11/22,28/02/23,Standard,$1599.5,quarterly,15/12/22,91,17.57692308,15
5823902,15/12/22,16/03/23,Premium,$9999,quarterly,,91,109.8791209,91
5824075,13/09/21,13/09/22,Standard,$6999,yearly,,365,19.17534247,365
5824226,04/09/22,04/12/22,Basic,$1299,quarterly,,91,14.27472527,91
5824395,12/05/21,12/05/22,Standard,$4999,yearly,,365,13.69589041,365
5824739,04/01/22,04/01/23,Basic,$1999,yearly,,365,5.476712329,365
5824761,03/05/21,03/05/22,Standard,$4999,yearly,30/11/22,365,13.69589041,365
5824761,30/11/22,01/03/23,Premium,$4999.5,quarterly,,91,54.93956044,91
5825523,04/03/22,03/06/22,Basic,$699,quarterly,22/06/22,91,7.681318681,91
5825523,22/06/22,21/09/22,Basic,$699,quarterly,,91,7.681318681,91
5825709,10/11/22,10/11/23,Basic,$4499,yearly,,365,12.3260274,128
5826402,20/01/22,21/04/22,Standard,$2499,quarterly,,91,27.46153846,91
5826435,06/03/22,05/06/22,Basic,$699,quarterly,,91,7.681318681,91
5826663,04/08/22,03/11/22,Basic,$1299,quarterly,,91,14.27472527,91
5826813,27/04/22,27/04/23,Standard,$6999,yearly,,365,19.17534247,325
5827230,06/06/21,06/06/22,Standard,$4999,yearly,,365,13.69589041,365
5827414,10/02/22,10/02/23,Basic,$1999,yearly,,365,5.476712329,365
5827494,17/05/22,17/05/23,Standard,$6999,yearly,,365,19.17534247,305
5827525,19/08/21,19/08/22,Standard,$4999,yearly,20/11/22,365,13.69589041,365
5827525,20/11/22,20/11/23,Standard,$8999,yearly,,365,24.65479452,118
5827866,17/01/22,17/01/23,Standard,$6999,yearly,,365,19.17534247,365
5828149,28/03/22,28/03/23,Basic,$1999,yearly,,365,5.476712329,355
5828339,30/04/21,30/04/22,Standard,$4999,yearly,,365,13.69589041,365
5828438,08/01/22,09/04/22,Basic,$699,quarterly,,91,7.681318681,91
5828638,12/06/22,11/09/22,Basic,$699,quarterly,21/09/22,91,7.681318681,91
5828638,21/09/22,21/12/22,Basic,$2099,quarterly,,91,23.06593407,91
5829222,25/12/21,26/03/22,Standard,$2499,quarterly,06/05/22,91,27.46153846,91
5829222,06/05/22,06/05/23,Standard,$6999,yearly,,365,19.17534247,316
5829307,29/12/21,30/03/22,Basic,$699,quarterly,,91,7.681318681,91
5829431,23/07/22,23/07/23,Premium,$29999,yearly,,365,82.1890411,238
5829495,04/01/22,04/01/23,Basic,$1999,yearly,,365,5.476712329,365
5829525,29/06/21,29/06/22,Standard,$4999,yearly,01/06/22,365,13.69589041,336
5829525,01/06/22,29/06/23,Standard,$6999,yearly,,393,17.80916031,290
5830162,03/06/22,02/09/22,Basic,$699,quarterly,,91,7.681318681,91
5830313,20/06/21,20/06/22,Standard,$4999,yearly,14/06/22,365,13.69589041,358
5830313,14/06/22,20/06/23,Standard,$6999,yearly,,371,18.86522911,277
5830378,09/10/21,09/10/22,Standard,$6999,yearly,,365,19.17534247,365
5830578,01/04/22,01/04/23,Standard,$6999,yearly,,365,19.17534247,351
5830917,16/02/22,18/05/22,Basic,$699,quarterly,22/08/22,91,7.681318681,91
5830917,22/08/22,21/11/22,Basic,$1299,quarterly,,91,14.27472527,91
5831241,23/12/22,23/12/23,Standard,$5399.4,yearly,,365,14.79287671,85
